time_s,v_diff,v_hpf,v_ia,v_notch,v_lpf,v_adc_in,adc_code,adc_signed
6.356,-0.000351598847677349,-3.69335940992953e-06,-0.000742365241395836,-0.000968010432721921,-0.00139618189171339,-0.00139618189171339,2045,-3
6.357,-0.000355199855959673,-7.27774480707569e-06,-0.00146282670622221,-0.00149682894771848,-0.00129120612152545,-0.00129120612152545,2045,-3
6.358,-0.00035880086424199,-1.08512848626205e-05,-0.00218110825738671,-0.00197976345716077,-0.00157780232723966,-0.00157780232723966,2045,-3
6.359,-0.000362401007919366,-1.44131490946072e-05,-0.00289704296801605,-0.00245218817372239,-0.00198688789659987,-0.00198688789659987,2045,-3
6.36,-0.000366000719942405,-1.79638051264025e-05,-0.0036107248304069,-0.00294822899814658,-0.00244414474873744,-0.00244414474873744,2044,-4
6.361,-0.000369600431965445,-2.1503717872171e-05,-0.00432224729230638,-0.00349595375539222,-0.00294282848465536,-0.00294282848465536,2043,-5
6.362,-0.00036679985601152,-1.86423145963242e-05,-0.00374710523386116,-0.00286483076596672,-0.00309511295646569,-0.00309511295646569,2043,-5
6.363,-0.00036320014398848,-1.49916420329377e-05,-0.00301332004862047,-0.00224662391840823,-0.00274935294731299,-0.00274935294731299,2044,-4
6.364,-0.00036,-1.17509789217986e-05,-0.00236194676328152,-0.00185899954450869,-0.00230285216791906,-0.00230285216791906,2044,-4
6.365,-0.00036,-1.17154237662107e-05,-0.00235480017700835,-0.00219519876882878,-0.00212608741711757,-0.00212608741711757,2044,-4
6.366,-0.00036,-1.16799761905187e-05,-0.00234767521429425,-0.00252834533669298,-0.00227716731176072,-0.00227716731176072,2044,-4
6.367,-0.000359400432120992,-1.10459750520518e-05,-0.00222024098546241,-0.00269518080858022,-0.00249165177386064,-0.00249165177386064,2044,-4
6.368,-0.000357599927979833,-9.21477280807503e-06,-0.00185216933442308,-0.00255080940482139,-0.00257584621798895,-0.00257584621798895,2044,-4
6.369,-0.000355799423838673,-7.38911126680144e-06,-0.00148521136462709,-0.00232278539485057,-0.00248671236019859,-0.00248671236019859,2044,-4
6.37,-0.000356000719942407,-7.56774546639417e-06,-0.00152111683874523,-0.00238899201964119,-0.00240285104420326,-0.00240285104420326,2044,-4
6.371,-0.000357800575953925,-9.34198068071952e-06,-0.00187773811682462,-0.00264364262244308,-0.00247558583704869,-0.00247558583704869,2044,-4
6.372,-0.000359600431965443,-1.11108475585416e-05,-0.00223328035926687,-0.00277380338477929,-0.00262503273869132,-0.00262503273869132,2044,-4
6.373,-0.000364200863930892,-1.56707014194787e-05,-0.00314981098531522,-0.00336603052967998,-0.00291021493006203,-0.00291021493006203,2043,-5
6.374,-0.000369600431965446,-2.10146855344055e-05,-0.00422395179241551,-0.00403817994079353,-0.00341783692055865,-0.00341783692055865,2043,-5
6.375,-0.000375,-2.63425002571541e-05,-0.00529484255168797,-0.00468281685867827,-0.00402210709951843,-0.00402210709951843,2042,-6
6.376,-0.000375,-2.62627952639403e-05,-0.005278821848052,-0.00430641734663566,-0.00432499812717134,-0.00432499812717134,2042,-6
6.377,-0.000375,-2.61833314356077e-05,-0.00526284961855714,-0.00409071458734434,-0.00424395187064484,-0.00424395187064484,2042,-6
6.378,-0.000374600431965443,-2.57051444981207e-05,-0.00516673404412225,-0.00397311847680557,-0.00410803178181799,-0.00410803178181799,2042,-6
6.379,-0.000372800575953923,-2.38302348814804e-05,-0.00478987721117757,-0.00375423959471898,-0.00395139540614125,-0.00395139540614125,2042,-6
6.38,-0.000371000719942404,-2.1960998213756e-05,-0.00441416064096496,-0.0036941022081793,-0.00380573867236426,-0.00380573867236426,2042,-6
6.381,-0.000366802304645302,-1.7702486727349e-05,-0.00355819983219716,-0.00326975533807881,-0.00359816822413656,-0.00359816822413656,2043,-5
6.382,-0.000359600288080661,-1.04578030569748e-05,-0.00210201841445193,-0.00233252763092959,-0.00308725364744915,-0.00308725364744915,2043,-5
6.383,-0.000352398271516021,-3.23503976079235e-06,-0.000650242991919262,-0.00143743624131055,-0.00231656665300743,-0.00231656665300743,2044,-4
6.384,-0.000351200503959683,-2.02929593824447e-06,-0.000407888483587138,-0.00167711656336869,-0.00182984213334858,-0.00182984213334858,2045,-3
6.385,-0.000353000359971204,-3.82028894236973e-06,-0.000767878077416316,-0.00231145465779679,-0.00193525461875509,-0.00193525461875509,2045,-3
6.386,-0.000354800215982724,-5.60586290563534e-06,-0.0011267784440327,-0.00268699544443574,-0.00229677412667892,-0.00229677412667892,2044,-4
6.387,-0.000356600071994242,-7.38603422453186e-06,-0.0014845928791309,-0.00282061453590537,-0.00258974262891715,-0.00258974262891715,2044,-4
6.388,-0.00035839992800576,-9.16081924594314e-06,-0.00184132466843457,-0.0027608309166378,-0.00271857602465717,-0.00271857602465717,2044,-4
6.389,-0.000360199784017281,-1.09302342672927e-05,-0.00219697708772584,-0.00257884010127379,-0.00268733210433577,-0.00268733210433577,2044,-4
6.39,-0.000361999640028799,-1.26942955366834e-05,-0.00255155340287337,-0.00235711361812658,-0.00254671976803091,-0.00254671976803091,2044,-4
6.391,-0.000363799496040317,-1.44530192530654e-05,-0.00290505686986615,-0.0021773018624035,-0.00236754539125792,-0.00236754539125792,2044,-4
6.392,-0.000366199135758014,-1.68052978841905e-05,-0.00337786487472228,-0.00222619824529071,-0.00226126632881509,-0.00226126632881509,2044,-4
6.393,-0.000369800144040334,-2.03500102451027e-05,-0.00409035205926563,-0.00266183345797695,-0.0023784134588271,-0.0023784134588271,2044,-4
6.394,-0.000373401152322651,-2.38839973038606e-05,-0.00480068345807599,-0.00325824317281664,-0.00275124990534613,-0.00275124990534613,2044,-4
6.395,-0.000373999280057595,-2.4408953900616e-05,-0.00490619973402381,-0.00343305436514896,-0.00313227481793374,-0.00313227481793374,2043,-5
6.396,-0.000372199424046075,-2.25379661919864e-05,-0.00453013120458926,-0.00332782342453754,-0.0032913543544142,-0.0032913543544142,2043,-5
6.397,-0.000370399568034557,-2.06726395656841e-05,-0.0041552005527025,-0.00339568705765732,-0.00333648312792909,-0.00333648312792909,2043,-5
6.398,-0.000368599712023038,-1.88129568928636e-05,-0.00378140433546558,-0.0035633629236892,-0.00342817662968818,-0.00342817662968818,2043,-5
6.399,-0.000366799856011518,-1.69589010965117e-05,-0.00340873912039885,-0.00374951312516583,-0.00357449803657237,-0.00357449803657237,2043,-5
6.4,-0.000365,-1.51104551512849e-05,-0.00303720148540827,-0.00387644826828666,-0.00372737153667101,-0.00372737153667101,2042,-6
6.401,-0.00036320014398848,-1.32676020833486e-05,-0.00266678801875308,-0.00388046740437444,-0.00382422172876046,-0.00382422172876046,2042,-6
6.402,-0.00036140028797696,-1.14303249702322e-05,-0.00229749531901667,-0.0037195226036608,-0.00380869177700223,-0.00380869177700223,2042,-6
6.403,-0.000359600431965441,-9.59860694066693e-06,-0.00192931999507405,-0.00337735929922186,-0.0036418643247196,-0.0036418643247196,2042,-6
6.404,-0.000357800575953923,-7.77243117442913e-06,-0.00156225866606026,-0.00286382765165987,-0.00330771634441272,-0.00330771634441272,2043,-5
6.405,-0.000356000719942402,-5.95178090218588e-06,-0.00119630796133936,-0.00221160566675525,-0.00281412680261454,-0.00281412680261454,2044,-4
6.406,-0.000355799423838676,-5.73278091691576e-06,-0.00115228896430007,-0.00178202320934423,-0.00229020862020121,-0.00229020862020121,2044,-4
6.407,-0.000357599927979835,-7.51321536673547e-06,-0.00151015628871383,-0.00168901731419111,-0.00193463915966689,-0.00193463915966689,2045,-3
6.408,-0.000359400432120995,-9.28826272291123e-06,-0.00186694080730516,-0.00157741109360012,-0.00174141803417248,-0.00174141803417248,2045,-3
6.409,-0.00036,-9.85881987071398e-06,-0.00198162279401351,-0.00127817787432448,-0.00154037729685826,-0.00154037729685826,2045,-3
6.41,-0.00036,-9.82898985597657e-06,-0.00197562696105129,-0.000979803436152983,-0.00127666791120472,-0.00127666791120472,2045,-3
6.411,-0.00036,-9.79925009846983e-06,-0.00196964926979243,-0.000839522612460754,-0.00104140836832148,-0.00104140836832148,2046,-2
6.412,-0.000356799856011516,-6.57429770422452e-06,-0.00132143383854913,-0.000239439790254621,-0.000719660184370332,-0.000719660184370332,2046,-2
6.413,-0.00035320014398848,-2.96013956411535e-06,-0.000594988052387185,0.00024455174055926,-0.000256701107753248,-0.000256701107753248,2047,-1
6.414,-0.000349600431965441,6.43083150459649e-07,0.000129259713242389,0.000575942722834625,0.000170829879073797,0.000170829879073797,2047,-1
6.415,-0.000346000719942402,4.23540352701774e-06,0.000851316108930565,0.000819682389568858,0.000508639287489146,0.000508639287489146,2048,0
6.416,-0.000342401007919366,7.8168545529628e-06,0.00157118776514552,0.00104758677058841,0.000781072167354204,0.000781072167354204,2048,0
6.417,-0.000340599567879005,9.59191766571976e-06,0.00192797545080967,0.000977071325261763,0.000929313757463746,0.000929313757463746,2048,0
6.418,-0.000342400072020167,7.7651149902309e-06,0.00156078811303641,0.000337632812354005,0.000754979341658706,0.000754979341658706,2048,0
6.419,-0.000344200576161325,5.94383970559386e-06,0.00119471178082437,-8.63709644209852e-05,0.000351550868779093,0.000351550868779093,2047,-1
6.42,-0.000345,5.12764089631037e-06,0.00103065582015838,-0.000107597545710141,6.4028353494057e-05,6.4028353494057e-05,2047,-1
6.421,-0.000345,5.11212609783436e-06,0.00102753734566471,0.00018470028172851,4.76969525422157e-05,4.76969525422157e-05,2047,-1
6.422,-0.000345,5.09665824277285e-06,0.00102442830679734,0.000570493195153285,0.00025917117427214,0.00025917117427214,2047,-1
6.423,-0.000347800575953925,2.28489811255196e-06,0.000459264520622944,0.00044318845058508,0.000417933769526654,0.000417933769526654,2048,0
6.424,-0.000351400287976964,-1.31628151139803e-06,-0.000264572583791003,0.000173199759646073,0.000347587830801604,0.000347587830801604,2047,-1
6.425,-0.000355000000000002,-4.90656497914685e-06,-0.000986219560808517,-0.000134474364901763,0.000137187104244265,0.000137187104244265,2047,-1
6.426,-0.00035679985601152,-6.68885217679221e-06,-0.00134445928753523,-0.000182328982635625,-5.2292881661478e-05,-5.2292881661478e-05,2047,-1
6.427,-0.000358599712023039,-8.46574667490011e-06,-0.00170161508165492,-0.000384305651315052,-0.000200385468401132,-0.000200385468401132,2047,-1
6.428,-0.00036,-9.83830124592038e-06,-0.00197749855043,-0.0006722194332577,-0.000410563079866032,-0.000410563079866032,2046,-2
6.429,-0.00036,-9.80853331476782e-06,-0.00197151519626833,-0.000843007800918777,-0.00063303137295719,-0.00063303137295719,2046,-2
6.43,-0.00036,-9.77885545299848e-06,-0.00196554994605269,-0.00115530359278705,-0.000867726452377526,-0.000867726452377526,2046,-2
6.431,-0.000360799423838676,-1.05474818109717e-05,-0.00212004384400531,-0.0017111885897529,-0.00123023904141115,-0.00123023904141115,2045,-3
6.432,-0.000362599927979835,-1.23133483307034e-05,-0.00247498301447138,-0.00247670671035109,-0.00178389840592451,-0.00178389840592451,2045,-3
6.433,-0.000364400432120993,-1.40738718352468e-05,-0.00282884823888461,-0.00318431435842037,-0.00245480361647657,-0.00245480361647657,2044,-4
6.434,-0.000360197984161261,-9.83519801210972e-06,-0.00197687480043405,-0.00261844621749641,-0.0027410707135803,-0.0027410707135803,2044,-4
6.435,-0.000352998560115189,-2.61690714004964e-06,-0.000525998335149979,-0.00142443225265386,-0.0022797684837693,-0.0022797684837693,2044,-4
6.436,-0.000345799136069117,4.57954321499956e-06,0.000920488186214912,-0.000200314444353565,-0.00133913057654777,-0.00133913057654777,2045,-3
6.437,-0.000348200143988481,2.16831127368303e-06,0.000435830566010289,-0.000791564750118707,-0.00079862353852749,-0.00079862353852749,2046,-2
6.438,-0.000351799856011522,-1.43251559130034e-06,-0.000287935633851367,-0.00140396043478096,-0.000990379342323863,-0.000990379342323863,2046,-2
6.439,-0.000354800215982721,-4.42400205092014e-06,-0.000889224412234948,-0.00169953396963542,-0.0013502305345574,-0.0013502305345574,2045,-3
6.44,-0.000353000359971201,-2.61348318298554e-06,-0.000525310119780093,-0.000923992095877351,-0.00132557187955675,-0.00132557187955675,2045,-3
6.441,-0.000351200503959682,-8.08442435680143e-07,-0.000162496929571709,-0.000152443815808667,-0.000820857825894096,-0.000820857825894096,2046,-2
6.442,-0.000351199135758014,-8.04630184587539e-07,-0.000161730667102095,0.000208592912532637,-0.000276670406499172,-0.000276670406499172,2047,-1
6.443,-0.000354800144040334,-4.39775606350152e-06,-0.000883948968763806,-0.000210699941958122,-9.99929117642813e-05,-9.99929117642813e-05,2047,-1
6.444,-0.000358401152322654,-7.98001015458224e-06,-0.00160398204107103,-0.000688797799047614,-0.000324195449417221,-0.000324195449417221,2047,-1
6.445,-0.000358999280057595,-8.55308774119605e-06,-0.00171917063598041,-0.000668354377397511,-0.000551362525574491,-0.000551362525574491,2046,-2
6.446,-0.000357199424046075,-6.73007542185364e-06,-0.00135274515979258,-0.000324605740466599,-0.000516181457213955,-0.000516181457213955,2046,-2
6.447,-0.000355399568034556,-4.91257902480877e-06,-0.000987428383986562,-0.000147781341953371,-0.000336702023878077,-0.000336702023878077,2047,-1
6.448,-0.000356400287976962,-5.89692093697059e-06,-0.00118528110833109,-0.000646348817677865,-0.000375396290504706,-0.000375396290504706,2047,-1
6.449,-0.00035820014398848,-7.67621159616564e-06,-0.00154291853082929,-0.00133701551184493,-0.000770451338105149,-0.000770451338105149,2046,-2
6.45,-0.000359999999999995,-9.45011862250064e-06,-0.00189947384312263,-0.00200365739044352,-0.00134730076954045,-0.00134730076954045,2045,-3
6.451,-0.000354600431965441,-4.0301259749203e-06,-0.000810055320958981,-0.00120066026663341,-0.0015106713201802,-0.0015106713201802,2045,-3
6.452,-0.000349200863930887,1.37346730005015e-06,0.000276066927310081,-0.000406925531250962,-0.00105754412707891,-0.00105754412707891,2046,-2
6.453,-0.000344200863930886,6.36174727796409e-06,0.00127871120287078,0.000340194110969224,-0.000401019500836576,-0.000401019500836576,2047,-1
6.454,-0.000340601151907845,9.93676458605879e-06,0.00199728968179782,0.0008839893584011,0.000248410778344025,0.000248410778344025,2047,-1
6.455,-0.000337001439884808,1.35009648977569e-05,0.00271369394444913,0.00153748936005814,0.000865288073783508,0.000865288073783508,2048,0
6.456,-0.000334200576161324,1.62567411877782e-05,0.00326760497874342,0.0021452721028538,0.00149098849536842,0.00149098849536842,2049,1
6.457,-0.000332400072020164,1.80053330951763e-05,0.00361907195213044,0.00266451316808293,0.00207682448261197,0.00207682448261197,2050,2
6.458,-0.000330599567879005,1.97486342555005e-05,0.0039694754853556,0.00327467568210683,0.00264911290728051,0.00264911290728051,2050,2
6.459,-0.00033,2.02875412625086e-05,0.00407779579376423,0.00369918484978401,0.00318617531668109,0.00318617531668109,2051,3
6.46,-0.00033,2.02261568713967e-05,0.00406545753115073,0.00402666750484441,0.00361998997093309,0.00361998997093309,2051,3
6.461,-0.00033,2.01649582121791e-05,0.004053156600648,0.00433525796836643,0.00397958789764612,0.00397958789764612,2052,4
6.462,-0.000323599712023033,2.6494549964636e-05,0.00532540454289184,0.0058316134902712,0.00468718266153888,0.00468718266153888,2053,5
6.463,-0.000316400287976954,3.36029172422191e-05,0.00675418636568603,0.00730035508212515,0.00589154267734612,0.00589154267734612,2054,6
6.464,-0.000309800215982721,4.00913312841403e-05,0.0080583575881122,0.00846467752933815,0.0071678078237471,0.0071678078237471,2056,8
6.465,-0.000308000359971203,4.17671592796525e-05,0.00839519901521014,0.00854672334444224,0.00802543129371062,0.00802543129371062,2057,9
6.466,-0.000306200503959682,4.34379166912178e-05,0.00873102125493478,0.00860101436640191,0.00837699383326925,0.00837699383326925,2057,9
6.467,-0.000304400432120993,4.51038343616442e-05,0.00906587070669048,0.00866809864153813,0.00854209810935949,0.00854209810935949,2058,10
6.468,-0.000302599927979835,4.67651430824329e-05,0.00939979375956901,0.00878364450655705,0.00865990161236468,0.00865990161236468,2058,10
6.469,-0.000300799423838675,4.84214251505128e-05,0.00973270645525308,0.00897380981752701,0.00880017440061939,0.00880017440061939,2058,10
6.47,-0.000301000719942405,4.80739239723535e-05,0.00966285871844306,0.00886190008844242,0.00887561065213563,0.00887561065213563,2058,10
6.471,-0.000302800575953923,4.61313327234176e-05,0.00927239787740695,0.00855588819811171,0.00876874109517501,0.00876874109517501,2058,10
6.472,-0.000304600431965443,4.41946192089702e-05,0.00888311846100302,0.0083715192419211,0.00857320431622719,0.00857320431622719,2058,10
6.473,-0.000302199424046074,4.64582742594474e-05,0.00933811312614892,0.00909164940158724,0.00867472996079577,0.00867472996079577,2058,10
6.474,-0.000298599712023037,4.99119707597282e-05,0.0100323061227054,0.0100247681931698,0.00924106254834881,0.00924106254834881,2058,10
6.475,-0.000295000000000003,5.3355217346238e-05,0.0107243986865938,0.0108878446338001,0.0100200650260002,0.0100200650260002,2059,11
6.476,-0.000298599712023042,4.95995133070574e-05,0.00996950217471854,0.0102576695164385,0.0103743548010765,0.0103743548010765,2060,12
6.477,-0.000302199424046078,4.58551729714783e-05,0.00921688976726714,0.00963697794427525,0.0101006169352306,0.0101006169352306,2060,12
6.478,-0.000303401727861765,4.45159432221647e-05,0.00894770458765511,0.00947492473761155,0.00975147232350803,0.00975147232350803,2059,11
6.479,-0.000296202303815687,5.15697828348233e-05,0.0103655263497995,0.0108933350045771,0.0100288169052941,0.0100288169052941,2059,11
6.48,-0.000289002879769615,5.86022795137004e-05,0.0117790581822538,0.0121305592326705,0.0109795414010183,0.0109795414010183,2061,13
6.481,-0.000283401152322651,6.40182183275718e-05,0.0128676618838419,0.0129122849182422,0.011967926448735,0.011967926448735,2062,14
